query_id,strict_all_score
2024-88894,0.058823529411764705
2024-88894,0.29411764705882354
2024-88894,0.11764705882352941
2024-88894,0.17647058823529413
2024-88894,0.058823529411764705
2024-88894,0.23529411764705882
2024-88894,0.17647058823529413
2024-88894,0.23529411764705882
2024-88894,0.23529411764705882
2024-88894,0.11764705882352941
2024-88894,0.29411764705882354
2024-88894,0.23529411764705882
2024-88894,0.0
2024-88894,0.11764705882352941
2024-88894,0.11764705882352941
2024-88894,0.23529411764705882
2024-88894,0.17647058823529413
2024-88894,0.23529411764705882
2024-88894,0.23529411764705882
2024-88894,0.11764705882352941
2024-88894,0.0
2024-88894,0.058823529411764705
2024-88894,0.11764705882352941
2024-88894,0.17647058823529413
2024-88894,0.23529411764705882
2024-88894,0.17647058823529413
2024-88894,0.17647058823529413
2024-88894,0.23529411764705882
2024-88894,0.23529411764705882
2024-88894,0.11764705882352941
2024-88894,0.29411764705882354
2024-88894,0.17647058823529413
2024-88894,0.23529411764705882
2024-88894,0.29411764705882354
2024-88894,0.11764705882352941
2024-88894,0.23529411764705882
2024-88894,0.0
2024-88894,0.11764705882352941
2024-88894,0.058823529411764705
2024-88894,0.058823529411764705
2024-88894,0.23529411764705882
2024-88894,0.23529411764705882
2024-88894,0.11764705882352941
2024-88894,0.23529411764705882
2024-88894,0.17647058823529413
2024-88894,0.17647058823529413
2024-216957,0.16666666666666666
2024-216957,0.25
2024-216957,0.25
2024-216957,0.5
2024-216957,0.5
2024-216957,0.5
2024-216957,0.5
2024-216957,0.5833333333333334
2024-216957,0.16666666666666666
2024-216957,0.25
2024-216957,0.4166666666666667
2024-216957,0.25
2024-216957,0.4166666666666667
2024-216957,0.4166666666666667
2024-216957,0.16666666666666666
2024-216957,0.3333333333333333
2024-216957,0.25
2024-216957,0.25
2024-216957,0.4166666666666667
2024-216957,0.16666666666666666
2024-216957,0.4166666666666667
2024-216957,0.25
2024-216957,0.4166666666666667
2024-216957,0.16666666666666666
2024-216957,0.25
2024-216957,0.5
2024-216957,0.3333333333333333
2024-216957,0.25
2024-216957,0.25
2024-216957,0.25
2024-216957,0.25
2024-216957,0.25
2024-216957,0.0
2024-216957,0.25
2024-216957,0.4166666666666667
2024-216957,0.3333333333333333
2024-216957,0.3333333333333333
2024-216957,0.0
2024-216957,0.16666666666666666
2024-216957,0.25
2024-216957,0.4166666666666667
2024-216957,0.25
2024-216957,0.4166666666666667
2024-216957,0.3333333333333333
2024-216957,0.25
2024-216957,0.25
2024-216957,0.16666666666666666
2024-216957,0.3333333333333333
2024-216957,0.3333333333333333
2024-141993,0.5
2024-141993,0.5
2024-141993,0.5833333333333334
2024-141993,0.5
2024-141993,0.4166666666666667
2024-141993,0.5
2024-141993,0.25
2024-141993,0.5
2024-141993,0.4166666666666667
2024-141993,0.5
2024-141993,0.4166666666666667
2024-141993,0.4166666666666667
2024-141993,0.4166666666666667
2024-141993,0.5
2024-141993,0.4166666666666667
2024-141993,0.5
2024-141993,0.5
2024-141993,0.4166666666666667
2024-141993,0.5
2024-141993,0.4166666666666667
2024-141993,0.5
2024-141993,0.5833333333333334
2024-141993,0.4166666666666667
2024-141993,0.5833333333333334
2024-141993,0.3333333333333333
2024-141993,0.5
2024-141993,0.75
2024-141993,0.4166666666666667
2024-141993,0.4166666666666667
2024-141993,0.5833333333333334
2024-141993,0.6666666666666666
2024-141993,0.5833333333333334
2024-141993,0.5
2024-141993,0.6666666666666666
2024-141993,0.4166666666666667
2024-141993,0.5833333333333334
2024-141993,0.5
2024-141993,0.5
2024-141993,0.5
2024-141993,0.5833333333333334
2024-141993,0.3333333333333333
2024-141993,0.5833333333333334
2024-141993,0.5
2024-141993,0.6666666666666666
2024-141993,0.5
2024-141993,0.75
2024-141993,0.4166666666666667
2024-141993,0.5
2024-141993,0.5
2024-134629,0.16666666666666666
2024-134629,0.25
2024-134629,0.3333333333333333
2024-134629,0.25
2024-134629,0.4166666666666667
2024-134629,0.16666666666666666
2024-134629,0.16666666666666666
2024-134629,0.16666666666666666
2024-134629,0.3333333333333333
2024-134629,0.25
2024-134629,0.16666666666666666
2024-134629,0.3333333333333333
2024-134629,0.5
2024-134629,0.25
2024-134629,0.3333333333333333
2024-134629,0.5
2024-134629,0.25
2024-134629,0.3333333333333333
2024-134629,0.3333333333333333
2024-134629,0.25
2024-134629,0.16666666666666666
2024-134629,0.08333333333333333
2024-134629,0.08333333333333333
2024-134629,0.4166666666666667
2024-134629,0.3333333333333333
2024-134629,0.25
2024-134629,0.16666666666666666
2024-134629,0.3333333333333333
2024-134629,0.25
2024-134629,0.3333333333333333
2024-134629,0.16666666666666666
2024-134629,0.3333333333333333
2024-134629,0.25
2024-134629,0.3333333333333333
2024-134629,0.25
2024-134629,0.3333333333333333
2024-134629,0.25
2024-134629,0.25
2024-134629,0.25
2024-134629,0.08333333333333333
2024-134629,0.3333333333333333
2024-134629,0.25
2024-134629,0.25
2024-134629,0.25
2024-134629,0.25
2024-134629,0.4166666666666667
2024-134629,0.16666666666666666
2024-134629,0.16666666666666666
2024-134629,0.3333333333333333
2024-219896,0.0
2024-219896,0.25
2024-219896,0.0
2024-219896,0.16666666666666666
2024-219896,0.16666666666666666
2024-219896,0.08333333333333333
2024-219896,0.08333333333333333
2024-219896,0.3333333333333333
2024-219896,0.08333333333333333
2024-219896,0.16666666666666666
2024-219896,0.08333333333333333
2024-219896,0.4166666666666667
2024-219896,0.25
2024-219896,0.16666666666666666
2024-219896,0.0
2024-219896,0.25
2024-219896,0.16666666666666666
2024-219896,0.25
2024-219896,0.16666666666666666
2024-219896,0.0
2024-219896,0.16666666666666666
2024-219896,0.16666666666666666
2024-219896,0.25
2024-219896,0.16666666666666666
2024-219896,0.0
2024-219896,0.0
2024-219896,0.16666666666666666
2024-219896,0.25
2024-219896,0.16666666666666666
2024-219896,0.25
2024-219896,0.0
2024-219896,0.25
2024-219896,0.25
2024-219896,0.25
2024-219896,0.25
2024-219896,0.16666666666666666
2024-219896,0.4166666666666667
2024-219896,0.16666666666666666
2024-219896,0.25
2024-219896,0.16666666666666666
2024-219896,0.25
2024-219896,0.08333333333333333
2024-219896,0.0
2024-219896,0.25
2024-219896,0.16666666666666666
2024-219896,0.16666666666666666
2024-219896,0.25
2024-219896,0.16666666666666666
2024-219896,0.3333333333333333
2024-224621,0.4166666666666667
2024-224621,0.5
2024-224621,0.6666666666666666
2024-224621,0.5833333333333334
2024-224621,0.5833333333333334
2024-224621,0.5
2024-224621,0.4166666666666667
2024-224621,0.5
2024-224621,0.4166666666666667
2024-224621,0.5833333333333334
2024-224621,0.5
2024-224621,0.5
2024-224621,0.5833333333333334
2024-224621,0.75
2024-224621,0.5
2024-224621,0.4166666666666667
2024-224621,0.6666666666666666
2024-224621,0.6666666666666666
2024-224621,0.4166666666666667
2024-224621,0.5833333333333334
2024-224621,0.5833333333333334
2024-224621,0.5833333333333334
2024-224621,0.5
2024-224621,0.5
2024-224621,0.3333333333333333
2024-224621,0.5
2024-224621,0.5833333333333334
2024-224621,0.5833333333333334
2024-224621,0.6666666666666666
2024-224621,0.5
2024-224621,0.3333333333333333
2024-224621,0.4166666666666667
2024-224621,0.6666666666666666
2024-224621,0.6666666666666666
2024-224621,0.5833333333333334
2024-224621,0.4166666666666667
2024-224621,0.5
2024-224621,0.6666666666666666
2024-224621,0.5
2024-224621,0.5833333333333334
2024-224621,0.6666666666666666
2024-224621,0.5833333333333334
2024-224621,0.5
2024-224621,0.5
2024-224621,0.6666666666666666
2024-224621,0.5
2024-224621,0.5
2024-224621,0.5833333333333334
2024-224621,0.4166666666666667
